budget,source_seed,support_seed,fold,prediction_sha256,access_sequence,passed
20,44,305093,2,17c382b1e52acbdb3414ecd32a0131c7b70153454711007b6c80bd39b77b282c,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,305093,2,4bd19759d5fa2ea57835afb41858f20ed3b425f28a1a3e42a116dd68234131e1,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,305093,2,9a31ab628f9527a32a7084338701057588652624530bc2aaea7737bed833838d,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,305093,2,e33e436a7470a8a22e7e08f7599250c7b3fae524c93e6a959b028b0ec9043df8,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,305093,2,4c3809c5bf22b98c526ad64b4ec669ef59e5e6f3b96b2ef2ab3ff99ad54e86ef,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,305093,2,0471887f44bea8450d9d51285807b95ed8e7a6c3c09599748af6751199c4e249,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,305093,2,a6c96757c8d45f1b789eb85e4d6236b516b10436372ced828e857dfaeb5efa3f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,330017,2,6bfeec43f79bbc71c7af79db8939adc1267376b2f9cc00482116a04da5f01335,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,330017,2,3f4e2bc9443c4fc68dae7383a664112dd1056c1858581f660d283ce64bb9e0aa,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,330017,2,e5ebc0accfba4a445059b0f706133ec2cc513cbde4892a9c8ee8f6574162e097,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,330017,2,d4b6e4883ef1746f9cdc74368cc103205683af62d8d660a138430c94bdc2fb13,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,330017,2,73f738e526eb04507feb7e3e73662dea231e0a10081434693452ccb52f95b7a8,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,330017,2,604d4e454340e36177d5c1f61f6a14fb06c9ca5709bd044e88850de15a69ba4d,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,330017,2,76154e21f9c1801dbbccd2f06363ae18308b0cff130e313a444a964d9527b9d1,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,330017,2,f3294d1cef760ba206d0aaf6c8ce285285fa9e8f6f419da96d02895d1b157306,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,330017,2,4f49ec7c8b4eaae71736262b6d922242831ae6bab7805ef07086d1796921efe6,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,355031,2,c74cc452b4eac1186f325d9c34e8dce682d3324726057ce468adc0e34474f95a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,355031,2,136a523696668d64f01b1791333c6a2d6f8328d5c51660fc90833113999624a2,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,355031,2,66a43471176c5bf81541ca613d15c7bcd9fbc896065db414dd415dcb916da1f1,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,355031,2,2c48ca2e1c54a8d4cc54d0d58767ef32e6a41d321d5d4825f7a0b445a8224b26,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,355031,2,f5d8a26284be3aa4acc1aa82243695aa4fa79cc3f1cede57c9c2624476eba9f5,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,355031,2,ec895753613fe3a394fc7eb9e0e89cbd4548cc2c52b3fe0f5819ae506ee50360,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,355031,2,d94c6ab91d29c7213d7b6edd71da666c7e6e22632b5d60b960b898cf33a86077,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,355031,2,d146e56998d677abd0becf01aa2e481025266d3b3299942fcc254ca71d2a52a9,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,355031,2,9b92d265a87f33fba5bda2a96b319f75df39f522ce13eadf8bd4341fcdabc8e6,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,380041,2,3f1aacf5d9aaf9f7b9fff0a559a489a219d79ed7bfab187afe26ee69b31d2b9e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,380041,2,a65796c919b8fefa2f143fc5d50435312bb04194dccc1671feceb721ccf30ffd,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,380041,2,33a963097c47aaae8c9405fe3f34d58040c80eb6405cc6ec4c31cf6213d95164,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,380041,2,8ac350eb6a7e918346f6394f48e5601f86e31a82fd68306e07e59b72fb406b7d,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,380041,2,c7ca881138d3bd2e08a7e9300524126cea7cf38fca42b8f7bdd94da3161b94ad,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,380041,2,c351392c1d148e7d3c740adc6b10a28f5fcd7959f7cd206151654911cc492776,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,380041,2,d7893dc2600268fdc520dcc9697f7a9f0d6c968291405403a23dfd208aa0608b,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,380041,2,65dce27bb8cae6ec66b389b1d8713065963b32e720bab4f0e7a250064f010c20,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,380041,2,8348c257bbba364e40bdb1a5537f752ab5561d0e04e3c8feedce4bdacd2fc85f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,405019,2,2c3b6e73114e6491d3c3f85d49b1eea93d3fe402f09ee5cb0bcbe19c35f31769,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,405019,2,00b569fa52b2724cebd01d74366153b06ded15c9332ff9733bd9d1b5a3574d6d,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,405019,2,d90086012785d726044eb18d71147edad94951c0b6fe2cac313b297313bc58aa,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,405019,2,941fdaa31c3aa5c99747d8058403da046987e72f73415a4d17cf60b16b487c90,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,405019,2,4fc3c44a4701348f2e9facc3c68e60aaaaf35f7751b931d8c8f4e4c2d97532c1,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,405019,2,648f12ed738588ed231be7b96d812d6b9fae42f3d9ff871076f35117c298d9b0,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,405019,2,0047d8ff76db0cb26c1320258a6c4c9ddd92ef9b572418547e039df2f5bdb2f3,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,405019,2,3557a680196337364a25e517f499a25d7c33db5d6493dde5725a94a3cb4b7d9b,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,405019,2,5b28547192460d97ec77d01635ca83ca2193f0d0da2aa4545fcddd937d2bd29e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,430007,2,02453b1842d7a09f2e69e46a846a8f46440f360fac49c68e24cece16844f302f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,430007,2,c5f35a25cc4bb3ea32ebef77f6dbd492784d801790c8dcfc1193633569322a99,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,430007,2,7d6ccceeefa63eee33f89c345168c0e90f82f34af2f62366a25855d44ab1da01,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,430007,2,5e73c945e0e4aa54cda042e18e7228c0ffcaf1eff809049d70e895ac9fb0dfc3,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,430007,2,dedd044b87319044b31719e19bf2e1ca0322c49fccb6a88c98a0603e425caa1e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,430007,2,09f05a9e661e4fb42046adaf2754f634aca6c7406b4fcbee5f7d94bc550a254f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,430007,2,837f9e304780e22b4dd6686ee35c3f176233d5168383dd8af75bc2394c52cabb,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,430007,2,b65d48c0eccf52d9c208f40a3fe2ade3ba0f8339b6b04b5376ca9f0330957311,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,430007,2,a32925d4c39dd168371dfd6bbf88fce96abc5a34ad92b1e46dfaf18ae8cfb01a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,455003,2,24ff3cd05673072a14cb024701e104d5059e8472a14dd4a39850ad98c1594048,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,455003,2,74421abd90cf73ee5694771815b1b380bedaa8f0163370bf2ee1c4169802f530,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,455003,2,4750eee22aee3c7ad199b8b20535c69e85d2a8d05097136084bd5ce526f094f0,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,455003,2,4750eee22aee3c7ad199b8b20535c69e85d2a8d05097136084bd5ce526f094f0,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,455003,2,804831ca8a74b27848dfc21834ba948593dbdc8a3df21af075c7e8aae10bae8b,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,455003,2,f6e7e0b75f1047e6c4b73491489db8fb2df95387139ec466ae160f50784ade4f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,455003,2,f8ccfbda4e4a38355244d296c161fcfd9422e6adfee8336880791930f5052304,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,455003,2,4f856dccee614ad4a8c934496d552a22bac8e47397ade92dd28180be05684423,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,455003,2,2d50ea1a4bd85af66fad223d538516965e434a76e94bb2d51e9d3b872569b307,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,480017,2,24ff3cd05673072a14cb024701e104d5059e8472a14dd4a39850ad98c1594048,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,480017,2,674430ed7f59bc0f459864970e0b9b5df8810339cadfa65b18986e52f02294ba,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,480017,2,05996cf2edc30cba41898c5812a435f058f1246fc3167432ea7667daf891019b,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,480017,2,7252b2f215ab22387add64434e8f2294bd37cdf316fcbf949be221cf4fbf65ee,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,480017,2,65203f9c14ab9a26e7bc4da19ad65139a2457655b7d4d068776a48d4a9c675c4,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,480017,2,3d6b6012b21ef58e4b592ae6953f07ce6b39feab0293bd03dac59aba77267016,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,480017,2,32b41917d0a3a962a0c034373dc22b474a3ac7071684ab2b113250e0f2903a17,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,480017,2,8541f67adae1426d20efd9e622795c8616b88f28e55351ee9f1523e1abb7ee47,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,480017,2,6b8219dd7083296f2f1290e1a5023a9a80ee658bc76e18fe491fd44342c257d7,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,505027,2,24ff3cd05673072a14cb024701e104d5059e8472a14dd4a39850ad98c1594048,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,505027,2,a3987b302672800017747787b3ebbd8c58f5d7a1d9ece95bf6d2f8fa84394c46,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,505027,2,64f5748091901010bea309286665884a28adf0cf4c2f2f10d9cda07e54b45af3,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,505027,2,ddea2e03d8617d9026ff4319ab47fa7c8a5247ac95c948f9293e030f2631f9fc,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,505027,2,afb304d5d86787f2adeadc59d37fc389e3e750fd71286f86c10a8dacd93a6782,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,505027,2,9e6b98ceec9ff4fa678310e4a00df0cfbc7690333256018495dfd4d7f5fb1cf1,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,505027,2,01ae95ae76c8b9bd2bdbb8ae4496ee811277476faba080d2e7fea9cc6e92e3bd,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,505027,2,85ef1f10cd11027334c5a5cb235475fa33b68c10d469fe063b88d9813fa4b5dc,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,505027,2,b56d3c1fc3c01452914dd743a0e77c0b5e8b1375222fc0ac28b2429d7ba33215,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,530017,2,548e1d1c97029457b5119f06695c928a0b89a55d392e7e21dd0fee62e4e1596d,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,530017,2,beceb26572838cd72fe6d55e90af4f10ce19c54903e8709b14f2bc6f58e88ca7,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,530017,2,507fabd241e81bccae37664f078481918fd1dca5dcb24cb9b502848291b3ca7a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,530017,2,75cb36a79282ea19b36812494a173882820c90379dbd1fef3aa6581fc6584353,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,530017,2,76c71e726041c656c79d73d74ac17f043b3ca1948329b38bf60cb154e35e9e5d,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,530017,2,3f5f765d60a1276c77cd2d9851bdd22de6e40c660410b1f5f37025c8d4fedcc7,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,530017,2,f95fa6b548cddc9f2925b0df9e3d9eca1e1c4346e617c8ba7d9d9b460a5e0aea,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,530017,2,0583e5bc93ceda85ddd231145bfa0b7e2353fd34c81a88583a417d61394b920a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,530017,2,79fca846fd8d123a0a1304061c1e08ecfee900ea77d629e3f4cee5599e91b4c4,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
7,44,555029,2,560265206233f8d95379ef5a53c7021aca59b1dc45762e8b947e97bdb49acc7f,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
10,44,555029,2,8f27019049a855579a9903c419dd2d78712e26edf7d3ba26bac23e82feaa62a0,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
20,44,555029,2,f18b8b4803e4c4cf27a3285ad7fe9d6dcd6702408ed6cd5cc3f54d28d30dc073,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
21,44,555029,2,4bd19759d5fa2ea57835afb41858f20ed3b425f28a1a3e42a116dd68234131e1,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
35,44,555029,2,1406241104a420667a8a1b21f42161aaf0079d96e2fbeddae53e53128a741f88,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
50,44,555029,2,eab976e4e9cdcad0c2ed69ebe878bd1ebe7361d3c422781d5ce15879c89d730a,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
100,44,555029,2,64525ccface26d50b1a216eed7afe9844cb0539f7ec6c3c13ca8a11633aace33,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
200,44,555029,2,cae35254a98a621edd7fe44f7f4f8a8ba72d19e9476141d952b708b4cf31727e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
500,44,555029,2,a2c10811c5a54e8340e2adb4d511a8a1f6eab0a7a2eeab2b988c741cfcb77a1e,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,True
